"ELCODE","G_RANK","ELEMENT_SUBNATIONAL_ID","SNAME","SCOMNAME","S_RANK","EO_TRACK_STATUS_DESC"
"NFPHA02120","GNR","366172.0","Ramaria purpurissima","Fungus","SNR","Track all extant and selected historical EOs"
"NFAGA39AN0","GNR","366161.0","Cortinarius rumoribrunsi","Fungus","SNR","Track all extant and selected historical EOs"
"NFTHE0F010","GNR","366171.0","Polyozellus atrolazulinus","Fungus","SNR","Track all extant and selected historical EOs"
"NFHEL02030","GNR","366163.0","Cudoniella tenuispora","Fungus","SNR","Track all extant and selected historical EOs"
"NFXYL0W051","GNRTNR","366169.0","Nemania serpens var. hydnicola","Fungus","SNR","Track all extant and selected historical EOs"
"NFBOL0G050","GNR","366156.0","Butyriboletus autumniregius","Red-capped butter bolete","SNR","Track all extant and selected historical EOs"
"NFBOL0G060","GNR","366157.0","Butyriboletus primiregius","Spring butter bolete","SNR","Track all extant and selected historical EOs"
"PMCYP03200","G5","9119.0","Carex zikae","Short-stemmed sedge","S2","Track all extant and selected historical EOs"
"NFPEZ0W020","GNR","366152.0","Balsamia cascadensis","Fungus","SNR","Track all extant and selected historical EOs"
"NFPEZ0W030","GNR","366153.0","Balsamia lazyana","Fungus","SNR","Track all extant and selected historical EOs"
"NFPEZ0W040","GNR","366154.0","Balsamia quercicola","Fungus","SNR","Track all extant and selected historical EOs"
"NFPEZ0W050","GNR","366155.0","Balsamia setchellii","Fungus","SNR","Track all extant and selected historical EOs"
"IILEPG6015","G5T1T2","7477.0","Icaricia saepiolus littoralis","Coastal greenish blue","S1","Track all extant and selected historical EOs"
"IMGASA4550","G1Q","366214.0","Vespericola sp. 31","Yamhill hesperian","S1","Track all extant and selected historical EOs"
"NFBOL0B0H0","GNR","366198.0","Rhizopogon molallaensis","Fungus","SNR","Track all extant and selected historical EOs"
"NFSM000007","G2G3","9780.0","Rhizopogon olivaceotinctus","Fungus","S1","Track all extant and selected historical EOs"
"NFAGA25110","GNR","366199.0","Tricholoma arvernense","Fungus","SNR","Track all extant and selected historical EOs"
"NFPEZ0B0K0","GNR","366200.0","Tuber gardneri","Fungus","SNR","Track all extant and selected historical EOs"
"NFTHE0F020","GNR","366197.0","Polyozellus marymargaretae","Fungus","SNR","Track all extant and selected historical EOs"
"IILEPA8133","G4T1","366216.0","Colias skinneri hinchliffi","Steen's Mountain sulphur","S1","Track all extant and selected historical EOs"
"IMGASG3260","G2","7954.0","Fluminicola klamathensis","Tall pebblesnail","S1","Track all extant and selected historical EOs"
"IMGASG3620","G2G3","366219.0","Fluminicola fresti","Frest's pebblesnail","S1S2","Track all extant and selected historical EOs"
"IICOL6E820","G2","366227.0","Pterostichus brachylobus","A carabid beetle","S2","Track all extant and selected historical EOs"
"IILEPA8272","G4G5TNR","366235.0","Colias occidentalis primordialis","A sulphur","S2","Track all extant and selected historical EOs"
"NARHO02010","G3","12727.0","Chiharaea silvae","Red marine alga","S2","Track all extant and selected historical EOs"
"PDSAX0U220","G3Q","420133.0","Micranthes apetala","Bald headed saxifrage","SNR","Track all extant and selected historical EOs"
"IEECH88010","GNR","436300.0","Pycnopodia helianthoides","Sunflower sea star","S1","Track all extant and selected historical EOs"
"KPHAE0N010","GNR","12751.0","Alaria marginata","Winged kelp","S2","Track all extant and selected historical EOs"
"NLT0030160","G5","365406.0","Nephromopsis subalpina","Arboreal wrinkle lichen","S2","Track all extant and selected historical EOs"
"NFHYP000D0","GNR","418208.0","Hypomyces lateritius","Ochre gillgobbler","SNR","Track all extant and selected historical EOs"
"NFAGA211J0","GNR","418213.0","Mycena megaspora","Rooting bonnet","SNR","Track all extant and selected historical EOs"
"NFAGA47020","GNR","418217.0","Resinomycena saccharifera","Fungus","SNR","Track all extant and selected historical EOs"
"NFBOL0B0K0","GNR","418219.0","Rhizopogon olivaceofuscus","Fungus","SNR","Track all extant and selected historical EOs"
"NBHEP04050","G5","8050.0","Sphenolobus minutus","Comb notchwort","S1","Track all extant and selected historical EOs"
"NBMUS56050","G2G4","12031.0","Lewinskya bolanderi","Moss","S1","Track all extant and selected historical EOs"
"NBMUS560E0","G3G4","9857.0","Lewinskya holzingeri","Moss","S1","Track all extant and selected historical EOs"
"NBMUS56220","GNR","419963.0","Lewinskya shawii","Moss","SNR","Track all extant and selected historical EOs"
"NFPOL0B010","GNR","450386.0","Amylocystis lapponica","","SNR","Track all extant and selected historical EOs"
"NFAGA39230","GNR","418195.0","Cortinarius chrysolitus","Fungus","SNR","Track all extant and selected historical EOs"
"NFAGA1W010","GNR","418209.0","Echinoderma asperum","Freckled dapperling","SNR","Track all extant and selected historical EOs"
"NFNHP00023","G4G5","9966.0","Elaphomyces muricatus","Marbled false truffle","S1","Track all extant and selected historical EOs"
"NFNHP00038","G3?","10084.0","Entoloma caesiocinctum","Blue-girdled pinkgill","S1","Track all extant and selected historical EOs"
"NFENT20000","GNR","10172.0","Entoloma vernum","Fungus","S1","Track all extant and selected historical EOs"
"NFCOR01110","GNR","418201.0","Galerina tibiicystis","Sphagnum-bog galerina","SNR","Track all extant and selected historical EOs"
"NFGEO01010","GNR","418203.0","Geoglossum glabrum","Fungus","SNR","Track all extant and selected historical EOs"
"PDPHR01180","GNR","418160.0","Erythranthe scouleri","Scouler's monkeyflower","SNR","Track all extant and selected historical EOs"
"PDAPI1B2W0","G3","418165.0","Lomatium klickitatense","Klickitat biscuitroot","S1?","Track all extant and selected historical EOs"
"NFTHE000G0","GNR","450218.0","Hydnellum mirabile","Fuzzy tooth","SNR","Track all extant and selected historical EOs"
"NFHYP0F010","GNR","450389.0","Hypocreopsis lichenoides","Willow Gloves","SNA","Track all extant and selected historical EOs"
"PDPGN0P184","G5TNR","11904.0","Rumex lacustris","Willow dock","S1?","Track all extant and selected historical EOs"
"NFISG01010","GNR","418211.0","Modicella malleola","Fungus","SNR","Track all extant and selected historical EOs"
"NFHYG000I0","GNR","13746.0","Hygrophorus goetzei","Fungus","SNR","Track all extant and selected historical EOs"
"NFBOL0L070","G3","9842.0","Chroogomphus albipes","Gastroid pine spike","S1","Track all extant and selected historical EOs"
"NFNHP00020","G2?","9902.0","Conocybe utriformis","Fungus","S1","Track all extant and selected historical EOs"
"NFENT00000","G3","10090.0","Entoloma roseum","Rosy pinkgill","SH","Track all extant and selected historical EOs"
"NFNHP00041","G2?","10093.0","Entoloma subeuchroum","Fungus","SH","Track all extant and selected historical EOs"
"NFNHP00042","G2?","10096.0","Entoloma violaceonigrum","Fungus","S1","Track all extant and selected historical EOs"
"NFNHP00066","G1","10262.0","Geastrum bushnellii","Fungus","S1","Track all extant and selected historical EOs"
"NFNHP00085","G1","10597.0","Paurocotylis bynumii","Fungus","S1","Track all extant and selected historical EOs"
"NFSM000102","G2G3","10145.0","Russula aromatica","Fungus","S1","Track all extant and selected historical EOs"
"NFSM000100","G2","10142.0","Russula castellanoi","Fungus","S1","Track all extant and selected historical EOs"
"NFSM000098","G3?","10139.0","Russula chlorineolens","Fungus","S3","Track all extant and selected historical EOs"
"NFNHP00053","G1","10151.0","Russula medlockii","Fungus","SH","Track all extant and selected historical EOs"
"NFNHP00028","G1","10023.0","Russula stewartii","Fungus","S1","Track all extant and selected historical EOs"
"NFNHP00005","G1","9774.0","Xeroceps skamania","Fungus","S1","Track all extant and selected historical EOs"
"NFENT00090","GNR","11517.0","Entoloma occidentale","Fungus","S1","Track all extant and selected historical EOs"
"NFAGA07500","GNR","365418.0","Saproamanita prairiicola","Fungus","S1","Track all extant and selected historical EOs"
"NFRUS03020","GNR","365392.0","Russula californica","Fungus","S1?","Track all extant and selected historical EOs"
"NFRUS05050","GNR","13937.0","Russula setigera","Fungus","S1?","Track all extant and selected historical EOs"
"NFRUS05040","GNR","13928.0","Russula parksii","Fungus","SNR","Track all extant and selected historical EOs"
"NFRUS05030","GNR","13931.0","Russula taetra","Fungus","SNR","Track all extant and selected historical EOs"
"NFRUS05020","GNR","13934.0","Russula dodgei","Fungus","SNR","Track all extant and selected historical EOs"
"NFRUS05010","GNR","13925.0","Russula mattsmithii","Fungus","SNR","Track all extant and selected historical EOs"
"NFFUN87010","G1","12593.0","Lepiota viridigleba","Fungus","S1","Track all extant and selected historical EOs"
"NFPOL1W020","GNR","450385.0","Polyporoletus sylvestris","","SNR","Track all extant and selected historical EOs"
"NBMUS32400","GNR","419957.0","Grimmia nevadensis","Moss","SNR","Track all extant and selected historical EOs"
"NBMUS32410","GNR","419958.0","Grimmia serrana","Moss","SNR","Track all extant and selected historical EOs"
"NBMUS30020","GNR","419953.0","Didymodon bistratosus","Moss","SNR","Track all extant and selected historical EOs"
"NBMUS5Z090","GNR","419966.0","Pseudoleskea tribulosa","Moss","SNR","Track all extant and selected historical EOs"
"PDORO040S0","GNR","12872.0","Aphyllon ludovicianum","Suksdorf's broomrape","S2?","Track all extant and selected historical EOs"
"PDORO04025","G4T3T4","12865.0","Aphyllon californicum ssp. grayanum","Gray's broomrape","SNR","Track all extant and selected historical EOs"
"PDORO04021","G4T4","9583.0","Aphyllon californicum ssp. californicum","California broom-rape","S2?","Track all extant and selected historical EOs"
"PDASTEC010","G4","9426.0","Doellingeria breweri","Brewer's aster","SNR","Track all extant and selected historical EOs"
"PDASTEC060","G3","8368.0","Doellingeria gormanii","Gorman's aster","S3","Track all extant and selected historical EOs"
"NFAGA16030","GNR","365393.0","Cuphophyllus rainierensis","Fungus","SNR","Track all extant and selected historical EOs"
"NFNHP00003","G3?","9771.0","Polypus dispansus","Fungus","S1","Track all extant and selected historical EOs"
"IIHEM72020","G5","7309.0","Nabis subcoleoptratus","Black damsel bug","S2","Track all extant and selected historical EOs"
"ABNDC04010","G5","6325.0","Hydrobates furcatus","Fork-tailed Storm-Petrel","S2B","Track all extant and selected historical EOs"
"PMPOA5X0V0","G5","13836.0","Eriocoma richardsonii","Richardson's needlegrass","S2?","Track all extant and selected historical EOs"
"IILEPC1151","G5TNR","7429.0","Tharsalea mariposa marya","Mary's copper","S2","Track all extant and selected historical EOs"
"IILEPC115B","G5TNR","366220.0","Tharsalea mariposa junia","June's copper","S1?","Track all extant and selected historical EOs"
"IILEPC115C","G5TNR","366221.0","Tharsalea mariposa candia","Candace's copper","S1","Track all extant and selected historical EOs"
"NFRUS15020","GNR","450381.0","Bondarzewia occidentalis","Western Bondo","SNR","Track all extant and selected historical EOs"
"NLCAL050T0","GNR","450383.0","Chaenothecopsis tsugae","","SNR","Track all extant and selected historical EOs"
"AAAAD01110","G3","404453.0","Aneides klamathensis","Klamath black salamander","S2","Track all extant and selected historical EOs"
"AFCJB19027","G1","6894.0","Hesperoleucus mitrulus","Pit roach","S2?","Track all extant and selected historical EOs"
"NFHEL2A010","GNR","366170.0","Pezoloma ciliiferum","Fungus","SNR","Track all extant and selected historical EOs"
"IILEPJ6071","G5T3","7487.0","Argynnis coronis coronis","Coronis fritillary","S2","Track all extant and selected historical EOs"
"IILEPJ608A","G5T3T4","7490.0","Argynnis zerene bremnerii","Valley silverspot","SH","Track all extant and selected historical EOs"
"IILEPJ6087","G5T1","7489.0","Argynnis zerene hippolyta","Oregon silverspot","S1","Track all extant and selected historical EOs"
"IIPLE2W010","G1","417960.0","Dracoleuctra siskiyou","A wingless stonefly","S1","Track all extant and selected historical EOs"
"PDFAB2A180","G4","8606.0","Hosackia stipularis","Thicket lotus","S2","Track all extant and selected historical EOs"
"PMPOA5X0D0","G3","9342.0","Eriocoma hendersonii","Henderson ricegrass","S2","Track all extant and selected historical EOs"
"PMPOA5X0R0","G4","13860.0","Eriocoma pinetorum","Pine needlegrass","S3","Track all extant and selected historical EOs"
"PMPOA17150","G3","13623.0","Greeneochloa tweedyi","Tweedy's reedgrass","S1","Track all extant and selected historical EOs"
"PMPOA4Z540","GNR","366017.0","Poa mansfieldii","Mansfield's bluegrass","SNR","Track all extant and selected historical EOs"
"PMPOA5X0P0","G4","12538.0","Eriocoma nevadensis","Nevada needlegrass","S2","Track all extant and selected historical EOs"
"PMPOA8D010","G2G3","9345.0","Eriocoma wallowaensis","Wallowa ricegrass","S2S3","Track all extant and selected historical EOs"
"NLLEC40380","G2?","13745.0","Scytinium quadrifidum","Lichen","S2","Track all extant and selected historical EOs"
"NLPEL07090","GNR","419885.0","Leptogium umpquaense","Lichen","SNR","Track all extant and selected historical EOs"
"NLPEL0D010","G3","419886.0","Pannaria oregonensis","Lichen","S2?","Track all extant and selected historical EOs"
"PDROS0W0M0","G4","418161.0","Horkelia howellii","Howell's horkelia","SNR","Track all extant and selected historical EOs"
"PDSCR1W090","G2","9057.0","Veronica schizantha","Fringed kittentail","S2","Track all extant and selected historical EOs"
"NLTES34580","G2G3","12061.0","Scytinium siskiyouense","Siskiyou jellyskin lichen","S1","Track all extant and selected historical EOs"
"NFAGA1X031","GNRTNR","420362.0","Entocybe trachyospora var. vinacea","Fungus","SNR","Track all extant and selected historical EOs"
"NLPEL0C010","GNR","418189.0","Sinuicella denisonii","Lichen","SNR","Track all extant and selected historical EOs"
"NFBOL0G080","GNR","418191.0","Butyriboletus querciregius","Fungus","SNR","Track all extant and selected historical EOs"
"NFCAN070C0","GNR","418197.0","Craterellus atrocinereus","California black chanterelle","SNR","Track all extant and selected historical EOs"
"NFGLO06020","GNR","418206.0","Glomus melanosporum","Fungus","SNR","Track all extant and selected historical EOs"
"NFAGA39CV0","GNR","418196.0","Cortinarius loringii","Fungus","SNR","Track all extant and selected historical EOs"
"NBMUS7L120","G2G4","419999.0","Syntrichia virescens","Moss","SNR","Track all extant and selected historical EOs"
"NFBOL0B0S1","GNRTNR","420004.0","Rhizopogon colossus var. nigromaculatus","Fungus","SNR","Track all extant and selected historical EOs"
"NBHEP1Y0L0","G4","8070.0","Heterogemma laxa","Marsh notchwort","S2","Track all extant and selected historical EOs"
"AMAFF23023","G2G3TNRQ","420154.0","Arborimus longicaudus pop. 1","Red tree vole North Oregon Coast DPS","S1S2","Track all extant and selected historical EOs"
"NFSM000083","G1G2","10026.0","Russula nondistincta","Fungus","S1","Track all extant and selected historical EOs"
"IILEPC1014","G5T3T5","7415.0","Lycaena hypophlaeas arctodon","Beartooth copper butterfly","S3?","Track all extant and selected historical EOs"
